site_code,stn_id,latitude,longitude,well_use
353566N1190602W001,23805,35.3566,-119.0602,Unknown
353566N1193423W001,38541,35.3566,-119.3423,Unknown
353567N1191640W001,24050,35.3567,-119.164,Unknown
353575N1172340W001,21601,35.3575,-117.234,Unknown
353575N1189137W001,37580,35.3575,-118.9137,Unknown
353577N1188771W001,23853,35.35625,-118.87488,Unknown
353577N1194177W001,24226,35.3577,-119.4177,Unknown
353577N1194324W001,24225,35.3577,-119.4324,Unknown
353578N1191331W001,24052,35.3578,-119.1331,Unknown
353580N1173479W001,21600,35.358,-117.3479,Unknown
353581N1189148W001,23847,35.3581,-118.9148,Unknown
353583N1191688W001,36829,35.3583,-119.1688,Unknown
353583N1192173W001,36828,35.3583,-119.2173,Unknown
353586N1192660W001,38703,35.3586,-119.266,Unknown
353586N1192799W001,24250,35.3586,-119.2799,Unknown
353589N1188263W001,23855,35.3589,-118.8263,Unknown
353592N1190048W001,23821,35.3592,-119.0048,Unknown
353592N1191515W001,24051,35.3592,-119.1515,Unknown
353597N1192374W001,24252,35.3597,-119.2374,Unknown
353600N1179160W001,36707,35.36,-117.916,Unknown
353600N1192988W001,38702,35.36,-119.2988,Unknown
353602N1178885W001,23050,35.3602,-117.8885,Unknown
353602N1179151W001,23055,35.3602,-117.9151,Unknown
353603N1154922W001,18027,35.3603,-115.4922,Unknown
353603N1189981W001,23824,35.3603,-118.9981,Unknown
353603N1190192W001,23823,35.3603,-119.0192,Unknown
353607N1191530W001,54549,35.36065,-119.15304,Other
353608N1189166W001,37578,35.3608,-118.9166,Unknown
353611N1177865W001,37110,35.3611,-117.7865,Unknown
353611N1189412W001,37504,35.3611,-118.9412,Unknown
353611N1190092W001,23822,35.3611,-119.0092,Unknown
353612N1191408W001,54545,35.3612,-119.14076,Other
353614N1191198W001,36907,35.3614,-119.1198,Unknown
353615N1191354W001,54544,35.3615,-119.13539,Other
353617N1191460W001,54546,35.36172,-119.14604,Other
353618N1189334W001,54309,35.36181,-118.93341,Public Supply
353618N1192169W001,46691,35.36172,-119.21706,Observation
353618N1192169W002,46692,35.36172,-119.21706,Observation
353618N1192710W001,24548,35.3618,-119.271,Unknown
353619N1189421W001,23826,35.3619,-118.9421,Unknown
353619N1193099W001,54483,35.36258,-119.30795,Residential
353620N1191457W001,46689,35.36585,-119.14704,Observation
353620N1191457W002,46690,35.36585,-119.14704,Observation
353621N1192740W001,54531,35.3621,-119.274,Other
353622N1189212W001,23846,35.3622,-118.9212,Unknown
353622N1189698W001,23825,35.3622,-118.9698,Unknown
353622N1193148W001,39532,35.3622,-119.3148,Unknown
353622N1193263W001,38701,35.3622,-119.3263,Unknown
353625N1188965W001,23849,35.3625,-118.8965,Unknown
353628N1194485W001,22196,35.3628,-119.4485,Unknown
353630N1178090W001,23406,35.363,-117.809,Unknown
353630N1188902W001,23851,35.363,-118.8902,Unknown
353630N1191508W001,54547,35.36302,-119.15084,Other
353634N1191766W001,54484,35.36336,-119.17655,Public Supply
353638N1191543W001,54550,35.36378,-119.15431,Other
353639N1188743W001,23852,35.3639,-118.8743,Unknown
353644N1190081W001,23820,35.3644,-119.0081,Unknown
353644N1191351W001,36830,35.3644,-119.1351,Unknown
353647N1178257W001,23405,35.3647,-117.8257,Unknown
353653N1192704W001,54530,35.3653,-119.27044,Other
353653N1193056W001,24249,35.3653,-119.3056,Unknown
353656N1188965W001,23848,35.3656,-118.8965,Unknown
353656N1190431W001,23806,35.3656,-119.0431,Unknown
353656N1194342W001,24224,35.3656,-119.4342,Unknown
353660N1191509W001,54548,35.366,-119.15091,Other
353663N1193859W001,54481,35.36631,-119.38591,Irrigation
353664N1190588W001,24132,35.3664,-119.0588,Unknown
353672N1190192W001,37363,35.3672,-119.0192,Unknown
353675N1178018W001,37339,35.3675,-117.8018,Unknown
353675N1188792W001,37581,35.3675,-118.8792,Unknown
353675N1189501W001,37437,35.3675,-118.9501,Unknown
353675N1190878W001,24130,35.3675,-119.0878,Unknown
353675N1190891W001,36908,35.3675,-119.0891,Unknown
353677N1178268W001,23404,35.3677,-117.8268,Unknown
353681N1190101W001,54308,35.36813,-119.01015,Public Supply
353681N1191142W001,36906,35.3681,-119.1142,Unknown
353683N1190934W001,24129,35.3683,-119.0934,Unknown
353686N1189198W001,37577,35.3686,-118.9198,Unknown
353686N1189315W001,23845,35.3686,-118.9315,Unknown
353686N1192740W001,54529,35.3686,-119.274,Other
353689N1188526W001,23854,35.3689,-118.8526,Unknown
353689N1189142W001,23844,35.3689,-118.9142,Unknown
353689N1190960W001,24128,35.3689,-119.096,Unknown
353689N1194430W001,24222,35.3689,-119.443,Unknown
353691N1177826W001,23408,35.3691,-117.7826,Unknown
353691N1177912W001,23407,35.3691,-117.7912,Unknown
353691N1177996W001,37340,35.3691,-117.7996,Unknown
353691N1191174W001,24127,35.3691,-119.1174,Unknown
353692N1161161W001,14671,35.3692,-116.1161,Unknown
353693N1192870W001,54528,35.3693,-119.28563,Observation
353694N1177596W001,37341,35.3694,-117.7596,Unknown
353694N1190073W001,39006,35.3694,-119.0073,Unknown
353694N1193366W001,24248,35.3694,-119.3366,Unknown
353696N1193867W001,38128,35.3696,-119.3867,Unknown
353697N1190943W001,24125,35.3697,-119.0943,Unknown
353697N1191955W001,23603,35.3697,-119.1955,Unknown
353697N1194342W001,24223,35.3697,-119.4342,Unknown
353699N1192856W001,46693,35.36988,-119.28563,Observation
353699N1192856W002,46694,35.3693,-119.28563,Observation
353700N1189234W001,37359,35.37,-118.9234,Unknown
353700N1191196W001,24126,35.37,-119.1196,Unknown
353703N1192970W001,54527,35.3703,-119.297,Other
353705N1193050W001,54526,35.3705,-119.305,Other
353706N1191970W001,36719,35.3706,-119.197,Unknown
353708N1189888W001,37361,35.3708,-118.9888,Unknown
353711N1193140W001,54525,35.3711,-119.314,Other
353711N1194041W001,24221,35.3711,-119.4041,Unknown
353714N1178090W001,37338,35.3714,-117.809,Unknown
353719N1154816W001,35243,35.3719,-115.4816,Unknown
353722N1173435W001,39716,35.3722,-117.3435,Unknown
353722N1191334W001,36717,35.3722,-119.1334,Unknown
353728N1189295W001,23814,35.3728,-118.9295,Unknown
353733N1194477W001,22195,35.3733,-119.4477,Unknown
353736N1190103W001,23819,35.3736,-119.0103,Unknown
353736N1191540W001,23601,35.37345,-119.15421,Residential
353739N1179913W001,23393,35.3739,-117.9913,Unknown
353744N1178221W001,37337,35.3744,-117.8221,Unknown
353744N1189763W002,37360,35.3744,-118.9763,Unknown
353744N1194997W001,36928,35.3744,-119.4997,Unknown
353755N1178207W001,23403,35.3755,-117.8207,Unknown
353755N1178262W001,37336,35.3755,-117.8262,Unknown
353758N1189356W001,23815,35.3758,-118.9356,Unknown
353758N1190981W001,36905,35.3758,-119.0981,Unknown
353758N1192562W001,24245,35.3758,-119.2562,Unknown
353760N1192498W001,46683,35.37443,-119.25172,Observation
353760N1192498W002,46684,35.37443,-119.25172,Observation
353764N1192962W001,24246,35.3764,-119.2962,Unknown
353766N1193269W001,38700,35.3766,-119.3269,Unknown
353767N1189817W001,23816,35.3767,-118.9817,Unknown
353767N1193142W001,24247,35.3767,-119.3142,Unknown
353767N1193415W001,24220,35.37683,-119.34131,Irrigation
353768N1193856W001,39601,35.3768,-119.3856,Unknown
353776N1200943W001,50386,35.37762,-120.09428,Observation
353777N1190824W001,24122,35.3777,-119.0824,Unknown
353783N1192266W001,24048,35.3783,-119.2266,Unknown
353786N1191866W001,23602,35.3786,-119.1866,Unknown
353789N1190117W001,23818,35.3789,-119.0117,Unknown
353799N1191365W001,54478,35.37991,-119.13653,Residential
353800N1178265W001,23402,35.38,-117.8265,Unknown
353800N1192188W001,23604,35.38,-119.2188,Unknown
353800N1192876W001,38699,35.38,-119.2876,Irrigation
353803N1189942W001,23817,35.3803,-118.9942,Unknown
353806N1191092W001,24124,35.3806,-119.1092,Unknown
353810N1194152W001,54632,35.38104,-119.41521,Irrigation
353811N1177596W001,34276,35.3811,-117.7596,Unknown
353811N1190865W001,36903,35.3811,-119.0865,Unknown
353811N1191881W001,36718,35.3811,-119.1881,Unknown
353814N1190559W001,24120,35.3814,-119.0559,Unknown
353814N1191087W001,36904,35.3814,-119.1087,Unknown
353817N1190353W001,24119,35.3817,-119.0353,Unknown
353817N1191448W001,23600,35.3817,-119.1448,Unknown
353824N1192035W001,54479,35.38242,-119.20354,Residential
353825N1177918W001,23401,35.3825,-117.7918,Unknown
353825N1194872W001,22194,35.3825,-119.4872,Unknown
353828N1182349W001,50570,35.64144,-118.39808,Irrigation
353828N1182349W002,50571,35.64153,-118.39801,Irrigation
353828N1191020W001,24123,35.3828,-119.102,Unknown
353830N1177824W001,37335,35.383,-117.7824,Unknown
353831N1190587W001,36902,35.3831,-119.0587,Unknown
353833N1194435W001,38622,35.3833,-119.4435,Unknown
353835N1195018W001,24420,35.3835,-119.5018,Unknown
353836N1190580W001,36901,35.3836,-119.058,Unknown
353836N1194366W001,24214,35.3836,-119.4366,Unknown
353837N1193955W001,24424,35.3837,-119.3955,Unknown
353838N1194215W001,24425,35.3838,-119.4215,Unknown
353839N1190602W001,24121,35.3839,-119.0602,Unknown
353839N1193503W001,24218,35.3839,-119.3503,Unknown
353840N1194333W001,39537,35.384,-119.4333,Unknown
353841N1194485W001,38126,35.3841,-119.4485,Unknown
353842N1185534W001,23863,35.3842,-118.5534,Unknown
353842N1190012W001,37358,35.3842,-119.0012,Unknown
353842N1194585W001,36927,35.3842,-119.4585,Unknown
353844N1181509W001,50573,35.6455,-118.25926,Irrigation
353844N1193237W001,24241,35.3844,-119.3237,Unknown
353847N1193452W001,24219,35.3847,-119.3452,Unknown
353850N1153291W001,18029,35.385,-115.3291,Unknown
353850N1153291W002,35245,35.385,-115.3291,Unknown
353850N1169043W001,14308,35.385,-116.9043,Unknown
353850N1191999W001,36564,35.385,-119.1999,Unknown
353852N1189066W001,37579,35.3852,-118.9066,Unknown
353855N1153291W001,35244,35.3855,-115.3291,Unknown
353855N1157033W001,18025,35.3855,-115.7033,Unknown
353864N1191006W001,24114,35.3864,-119.1006,Unknown
353872N1190753W001,24115,35.3872,-119.0753,Unknown
353872N1191084W001,24113,35.3872,-119.1084,Unknown
353872N1192387W001,24244,35.38736,-119.23886,Irrigation
353877N1177562W001,23400,35.3877,-117.7562,Unknown
353878N1157036W001,18024,35.3878,-115.7036,Unknown
353883N1190790W001,24116,35.3883,-119.079,Unknown
353886N1191738W001,23599,35.3886,-119.1738,Unknown
353889N1206123W001,50536,35.38894,-120.61232,Other
353890N1191471W001,54522,35.39065,-119.14686,Other
353893N1194325W001,54633,35.38929,-119.43253,Irrigation
353894N1185331W001,24306,35.3894,-118.5331,Stockwatering
353898N1190087W001,54306,35.38981,-119.00875,Public Supply
353903N1190053W001,37356,35.3903,-119.0053,Unknown
353903N1191176W001,24110,35.3903,-119.1176,Unknown
353903N1191634W001,36716,35.3903,-119.1634,Unknown
353905N1194480W001,46706,35.39058,-119.44817,Observation
353906N1191165W001,24111,35.3906,-119.1165,Unknown
353906N1192795W001,38697,35.3906,-119.2795,Unknown
353907N1189752W001,54307,35.39068,-118.97516,Public Supply
353908N1191670W001,23598,35.3908,-119.167,Unknown
353915N1193454W001,54480,35.39146,-119.34535,Irrigation
353916N1193624W001,24215,35.3916,-119.3624,Unknown
353917N1190737W001,24118,35.3917,-119.0737,Unknown
353919N1193449W001,24217,35.3919,-119.3449,Unknown
353919N1193510W001,24216,35.39211,-119.35033,Irrigation
353922N1192042W001,23585,35.3922,-119.2042,Irrigation
353928N1185392W001,37582,35.3928,-118.5392,Unknown
353931N1190720W001,36900,35.3931,-119.072,Unknown
353941N1191043W001,54305,35.39409,-119.10433,Public Supply
353944N1192387W001,38698,35.3944,-119.2387,Unknown
353947N1190178W001,23810,35.3947,-119.0178,Unknown
353948N1205536W001,48513,35.64294,-119.92145,Industrial
353950N1190656W001,24117,35.395,-119.0656,Unknown
353953N1189984W001,23812,35.3953,-118.9984,Unknown
353958N1192278W001,36563,35.3958,-119.2278,Unknown
353969N1194419W001,39486,35.3969,-119.4419,Unknown
353972N1185117W001,37741,35.3972,-118.5117,Stockwatering
353972N1191070W001,24112,35.3972,-119.107,Unknown
353972N1194199W001,38623,35.3972,-119.4199,Unknown
353973N1194478W001,54634,35.39731,-119.44775,Irrigation
353975N1190656W001,36899,35.3975,-119.0656,Unknown
353975N1191121W001,24109,35.3975,-119.1121,Unknown
353975N1192545W001,24243,35.3975,-119.2545,Unknown
353977N1192193W001,23584,35.3977,-119.2193,Unknown
353977N1192907W001,24242,35.3977,-119.2907,Unknown
353983N1176843W001,23409,35.3983,-117.6843,Unknown
353983N1191853W001,23581,35.3983,-119.1853,Unknown
353983N1194129W001,38127,35.3983,-119.4129,Unknown
353984N1191853W001,54477,35.39841,-119.18532,Residential
353985N1193983W001,24423,35.3985,-119.3983,Unknown
353986N1177896W001,23398,35.3986,-117.7896,Unknown
353986N1191316W001,39523,35.3986,-119.1316,Unknown
353986N1193621W001,38455,35.3986,-119.3621,Unknown
353986N1193624W001,24164,35.3986,-119.3624,Unknown
353986N1193948W001,54524,35.39859,-119.39481,Other
353989N1193863W001,24165,35.3989,-119.3863,Unknown
353989N1195211W001,36926,35.3989,-119.5211,Unknown
353991N1192374W001,24238,35.3991,-119.2374,Unknown
353991N1192852W001,38631,35.3991,-119.2852,Unknown
353994N1191551W001,36559,35.3994,-119.1551,Unknown
353997N1191096W001,24107,35.3997,-119.1096,Unknown
353997N1191901W001,23580,35.39939,-119.19006,Irrigation
354002N1189888W001,23809,35.4002,-118.9888,Unknown
354003N1190731W001,36897,35.4003,-119.0731,Unknown
354011N1195018W001,24419,35.4011,-119.5018,Unknown
354014N1195007W001,25252,35.4014,-119.5007,Unknown
354017N1192437W001,38630,35.4017,-119.2437,Irrigation
354017N1194521W001,22192,35.4017,-119.4521,Unknown
354019N1177912W001,23397,35.4019,-117.7912,Unknown
354019N1177918W001,37332,35.4019,-117.7918,Unknown
354021N1195011W001,46705,35.40209,-119.5011,Observation
354022N1184917W001,37742,35.4022,-118.4917,Stockwatering
354025N1191445W001,23576,35.4025,-119.1445,Unknown
354025N1206124W001,57816,35.40252,-120.61242,Observation
354027N1191677W001,23578,35.4027,-119.1677,Unknown
354030N1177876W001,37333,35.403,-117.7876,Unknown
354031N1185320W001,23861,35.4031,-118.532,Unknown
354036N1190751W001,36898,35.4036,-119.0751,Unknown
354039N1191542W001,23577,35.4039,-119.1542,Unknown
354047N1190921W001,24101,35.4047,-119.0921,Unknown
354047N1191995W001,23582,35.40125,-119.19911,Irrigation
354048N1190102W001,47486,35.40484,-119.00925,Observation
354050N1184859W001,39597,35.405,-118.4859,Unknown
354050N1189938W001,37355,35.405,-118.9938,Unknown
354050N1190878W001,24103,35.405,-119.0878,Unknown
354050N1192078W001,36562,35.405,-119.2078,Unknown
354053N1191095W001,24106,35.4053,-119.1095,Unknown
354053N1191323W001,36557,35.4053,-119.1323,Unknown
354053N1191815W001,36560,35.40539,-119.18122,Irrigation
354053N1191901W001,23579,35.4053,-119.1901,Unknown
354055N1184843W001,50575,35.40547,-118.48428,Residential
354055N1190710W001,24100,35.4055,-119.071,Unknown
354056N1185326W001,23862,35.4056,-118.5326,Unknown
354056N1190965W001,24105,35.4056,-119.0965,Unknown
354059N1181259W001,50572,35.68303,-118.21739,Public Supply
354061N1193446W001,24162,35.4061,-119.3446,Unknown
354061N1193765W001,38456,35.4061,-119.3765,Unknown
354061N1195188W001,22193,35.4061,-119.5188,Unknown
354064N1191071W001,24104,35.4064,-119.1071,Unknown
354067N1192170W001,23583,35.4067,-119.217,Unknown
354072N1177885W001,23396,35.4072,-117.7885,Unknown
354089N1191101W001,24108,35.4089,-119.1101,Unknown
354089N1194639W001,22191,35.4089,-119.4639,Unknown
354090N1193318W001,54523,35.40809,-119.33073,Irrigation
354091N1192007W001,36561,35.40869,-119.19892,Irrigation
354092N1193501W001,38454,35.4092,-119.3501,Unknown
354094N1192463W001,24237,35.4094,-119.2463,Unknown
354102N1177721W001,37331,35.4102,-117.7721,Unknown
354114N1195478W001,22189,35.4114,-119.5478,Unknown
354117N1190584W001,36896,35.4117,-119.0584,Unknown
354117N1190881W001,24102,35.4117,-119.0881,Unknown
354117N1193587W001,24163,35.4117,-119.3587,Unknown
354121N1192623W001,54521,35.41209,-119.26234,Residential
354122N1192567W001,24239,35.4122,-119.2567,Unknown
354124N1195734W001,24418,35.4124,-119.5734,Unknown
354125N1194378W001,38457,35.4125,-119.4378,Unknown
354127N1191471W001,36558,35.4127,-119.1471,Unknown
354128N1193409W001,22206,35.41271,-119.34112,Irrigation
354130N1190971W001,39485,35.413,-119.0971,Unknown
354131N1193501W001,37007,35.4131,-119.3501,Unknown
354131N1193590W001,22205,35.41336,-119.35897,Irrigation
354131N1193942W001,22203,35.4131,-119.3942,Unknown
354131N1194298W001,24166,35.4131,-119.4298,Unknown
354133N1191820W001,23565,35.4133,-119.182,Unknown
354135N1194484W001,38123,35.4135,-119.4484,Unknown
354136N1193802W001,37006,35.4136,-119.3802,Unknown
354139N1191743W001,23569,35.41347,-119.17236,Irrigation
354147N1185098W001,23860,35.4147,-118.5098,Unknown
354158N1194910W001,22190,35.4158,-119.491,Unknown
354161N1191937W001,23564,35.4161,-119.1937,Irrigation
354161N1192076W001,36554,35.4161,-119.2076,Irrigation
354167N1192787W001,24235,35.4167,-119.2787,Unknown
354172N1191801W001,23568,35.4172,-119.1801,Unknown
354172N1192190W001,23560,35.4172,-119.219,Irrigation
354177N1190946W001,24059,35.4177,-119.0946,Unknown
354181N1196244W001,48529,35.4193,-119.61555,Irrigation
354186N1177562W001,23395,35.4186,-117.7562,Unknown
354186N1191153W001,24057,35.4186,-119.1153,Unknown
354186N1192876W001,38628,35.4186,-119.2876,Unknown
354189N1194216W001,48007,35.41889,-119.42157,Observation
354189N1194216W002,48008,35.41887,-119.42157,Observation
354194N1191615W001,36555,35.4194,-119.1615,Unknown
354194N1196247W001,55166,35.41939,-119.62472,Irrigation
354197N1191059W001,36836,35.4197,-119.1059,Unknown
354197N1191278W001,23574,35.4197,-119.1278,Unknown
354197N1191459W001,39480,35.4197,-119.1459,Unknown
354197N1191548W001,23572,35.4197,-119.1548,Unknown
354197N1192510W001,24236,35.4197,-119.251,Unknown
354197N1192544W001,54520,35.4197,-119.25437,Residential
354199N1190930W001,59425,35.41994,-119.0931,Irrigation
354199N1190931W001,51313,35.42197,-119.09145,Residential
354200N1185326W001,39007,35.41706,-118.53703,Stockwatering
354200N1191731W001,23567,35.42,-119.1731,Irrigation
354200N1192518W001,38629,35.42,-119.2518,Unknown
354202N1191092W001,56371,35.4202,-119.1092,Unknown
354202N1191388W001,23575,35.4202,-119.1388,Unknown
354203N1190948W001,36835,35.4203,-119.0948,Unknown
354203N1193942W001,37005,35.4203,-119.3942,Unknown
354205N1192182W001,23559,35.4205,-119.2182,Unknown
354205N1194040W001,24422,35.4205,-119.404,Unknown
354206N1191817W001,23563,35.4209,-119.18174,Irrigation
354206N1193092W001,24233,35.4203,-119.30958,Irrigation
354206N1193195W001,38627,35.4206,-119.3195,Unknown
354206N1193756W001,22204,35.4206,-119.3756,Unknown
354208N1194038W001,22202,35.42046,-119.40315,Irrigation
354214N1192962W001,24234,35.4214,-119.2962,Unknown
354219N1190924W001,47483,35.42194,-119.09237,Residential
354219N1190941W001,60644,35.42197,-119.09415,Observation
354226N1190748W001,54304,35.4226,-119.07484,Public Supply
354236N1191278W001,23573,35.4236,-119.1278,Unknown
354236N1191916W001,23562,35.4236,-119.1916,Unknown
354239N1194384W001,36932,35.4239,-119.4384,Unknown
354244N1194384W001,22201,35.4244,-119.4384,Unknown
354252N1177901W001,37330,35.4252,-117.7901,Unknown
354258N1177904W001,23394,35.4258,-117.7904,Unknown
354258N1185398W001,23859,35.42439,-118.53686,Irrigation
354258N1195228W001,36924,35.4258,-119.5228,Unknown
354261N1193234W001,24232,35.4261,-119.3234,Unknown
354269N1191053W001,24058,35.4269,-119.1053,Unknown
354269N1191459W001,23570,35.4269,-119.1459,Unknown
354272N1190674W001,24099,35.4272,-119.0674,Unknown
354272N1191827W001,23561,35.4272,-119.1827,Unknown
354272N1191998W001,23557,35.4273,-119.19898,Irrigation
354275N1190916W001,24060,35.4275,-119.0916,Unknown
354275N1191388W001,36556,35.4275,-119.1388,Unknown
354275N1191557W001,23571,35.4275,-119.1557,Unknown
354275N1191646W001,23566,35.4275,-119.1646,Unknown
354275N1192078W001,23556,35.4275,-119.2078,Unknown
354275N1192165W001,36553,35.4275,-119.2165,Unknown
354275N1194124W001,24421,35.4275,-119.4124,Unknown
354276N1194210W001,38125,35.4276,-119.421,Unknown
354277N1193977W001,36931,35.4277,-119.3977,Unknown
354278N1191292W001,38705,35.4278,-119.1292,Unknown
354280N1194207W001,22179,35.428,-119.4207,Unknown
354281N1185195W001,23856,35.42831,-118.51897,Residential
354281N1195129W001,22188,35.4281,-119.5129,Unknown
354282N1168596W001,38243,35.4282,-116.8596,Unknown
354298N1188119W002,51791,35.42983,-118.81193,Irrigation
354300N1193315W001,38626,35.43,-119.3315,Unknown
354306N1192570W001,38624,35.4306,-119.257,Unknown
354308N1191738W001,36715,35.4308,-119.1738,Unknown
354308N1192856W001,24229,35.4308,-119.2856,Unknown
354309N1192859W001,54519,35.43092,-119.28588,Irrigation
354310N1188411W002,51789,35.43099,-118.84106,Irrigation
354316N1194947W001,22187,35.4316,-119.4947,Unknown
354319N1191243W001,36834,35.4319,-119.1243,Unknown
354319N1194117W001,22200,35.4319,-119.4117,Unknown
354322N1185303W001,23858,35.43214,-118.51989,Residential
354322N1191146W001,24056,35.4322,-119.1146,Unknown
354325N1185309W001,23857,35.4325,-118.5309,Unknown
354335N1188112W002,51790,35.43348,-118.81115,Irrigation
354335N1188116W001,54182,35.43347,-118.81159,Observation
354339N1194725W001,21879,35.4339,-119.4725,Unknown
354341N1191726W001,56279,35.4341,-119.1726,Unknown
354342N1191631W001,23552,35.4341,-119.16431,Irrigation
354342N1191987W001,36551,35.4342,-119.1987,Unknown
354342N1192259W001,23558,35.4342,-119.2259,Unknown
354344N1191103W001,24055,35.4344,-119.1103,Unknown
354344N1191337W001,24253,35.43278,-119.13481,Irrigation
354344N1191776W001,23551,35.43407,-119.1767,Irrigation
354344N1193584W001,22198,35.43463,-119.35874,Irrigation
354347N1191501W001,36475,35.4347,-119.1501,Unknown
354347N1191557W001,23549,35.4347,-119.1557,Unknown
354347N1191918W001,23554,35.4347,-119.1918,Unknown
354350N1190657W001,49803,35.73056,-119.11597,Irrigation
354350N1191738W001,36548,35.435,-119.1738,Unknown
354350N1193586W001,54476,35.43492,-119.358,Irrigation
354350N1194070W001,22199,35.435,-119.407,Unknown
354352N1191160W001,36833,35.4352,-119.116,Unknown
354367N1194685W001,36417,35.4367,-119.4685,Unknown
354369N1194739W001,21878,35.4369,-119.4739,Unknown
354375N1190781W001,36831,35.4375,-119.0781,Unknown
354375N1191231W001,39484,35.43741,-119.12341,Irrigation
354378N1193409W001,36929,35.4378,-119.3409,Unknown
354381N1190923W001,36832,35.4381,-119.0923,Unknown
354381N1191951W001,39479,35.4381,-119.1951,Unknown
354383N1193315W001,24231,35.43835,-119.3315,Irrigation
354386N1188035W002,51788,35.43864,-118.80347,Irrigation
354389N1192399W001,24228,35.4389,-119.2399,Unknown
354403N1193101W001,24230,35.4403,-119.3101,Unknown
354405N1156747W001,16315,35.4405,-115.6747,Unknown
354405N1195606W001,36416,35.4405,-119.5606,Unknown
354406N1193062W001,38625,35.4406,-119.3062,Unknown
354408N1191903W001,36549,35.4408,-119.1903,Unknown
354408N1191992W001,36550,35.4408,-119.1992,Unknown
354411N1191723W001,36547,35.44122,-119.17226,Irrigation
354411N1191809W001,23553,35.4411,-119.1809,Irrigation
354411N1195367W001,36923,35.4411,-119.5367,Unknown
354414N1190941W001,24053,35.4414,-119.0941,Unknown
354414N1191545W001,24254,35.4414,-119.1545,Unknown
354414N1191631W001,23550,35.4414,-119.1631,Unknown
354414N1195825W001,21677,35.4414,-119.5825,Unknown
354415N1195831W001,38122,35.4415,-119.5831,Unknown
354416N1193530W001,39461,35.4416,-119.353,Unknown
354416N1195328W001,22852,35.4416,-119.5328,Unknown
354417N1193584W001,22197,35.44176,-119.35868,Irrigation
354417N1193670W001,36930,35.4417,-119.367,Unknown
354419N1192099W001,23555,35.44135,-119.20769,Irrigation
354419N1192271W001,36552,35.4419,-119.2271,Unknown
354424N1191332W001,54509,35.44241,-119.13318,Irrigation
354425N1194223W001,24417,35.4425,-119.4223,Unknown
354425N1195639W001,22333,35.4425,-119.5639,Unknown
354426N1194398W001,59278,35.44265,-119.43983,Observation
354436N1191355W001,36566,35.4436,-119.1355,Unknown
354452N1194792W001,22853,35.4452,-119.4792,Unknown
354452N1194870W001,36512,35.4452,-119.487,Unknown
354456N1192967W001,21341,35.4456,-119.2967,Unknown
354456N1194896W001,24416,35.4456,-119.4896,Unknown
354458N1192007W001,22134,35.4458,-119.2007,Unknown
354470N1206173W001,50384,35.44704,-120.61727,Observation
354475N1191331W001,23936,35.4475,-119.1331,Unknown
354483N1191098W001,23944,35.4483,-119.1098,Unknown
354486N1191053W001,23943,35.4486,-119.1053,Unknown
354489N1190730W001,23947,35.4489,-119.073,Unknown
354489N1192162W001,22133,35.4489,-119.2162,Unknown
354491N1192677W001,35063,35.4491,-119.2677,Unknown
354492N1193465W001,36525,35.4492,-119.3465,Unknown
354494N1192096W001,36762,35.4494,-119.2096,Irrigation
354494N1193182W001,35062,35.4489,-119.3146,Unknown
354494N1193896W001,22869,35.4494,-119.3896,Unknown
354497N1191818W001,36763,35.4497,-119.1818,Irrigation
354497N1192293W001,21343,35.44876,-119.22594,Irrigation
354500N1192382W001,21344,35.4488,-119.23478,Irrigation
354500N1194430W001,22854,35.45,-119.443,Unknown
354507N1209016W002,52815,35.45068,-120.9016,Irrigation
354515N1192834W001,54551,35.4515,-119.2834,Irrigation
354516N1206176W001,57815,35.45165,-120.61765,Public Supply
354519N1193056W001,21340,35.4519,-119.3056,Unknown
354522N1191321W001,23935,35.4522,-119.1321,Unknown
354527N1195347W001,46704,35.45265,-119.5346,Observation
354532N1182521W001,50574,35.75894,-118.42336,Residential
354533N1195378W001,24047,35.4533,-119.5378,Unknown
354555N1155286W001,33877,35.4555,-115.5286,Unknown
354556N1190878W001,23945,35.4556,-119.0878,Unknown
354556N1191331W001,36565,35.4556,-119.1331,Unknown
354558N1192173W001,22132,35.4558,-119.2173,Unknown
354559N1195974W001,38116,35.4559,-119.5974,Unknown
354560N1196195W001,24408,35.456,-119.6195,Unknown
354561N1159786W001,16310,35.4561,-115.9786,Unknown
354561N1192256W001,21342,35.4561,-119.2256,Irrigation
354561N1193595W001,54449,35.4561,-119.3595,Observation
354561N1195794W001,24406,35.4561,-119.5794,Unknown
354561N1195946W001,38115,35.4561,-119.5946,Unknown
354561N1195946W002,56276,35.4561,-119.5946,Observation
354563N1191283W001,49459,35.45628,-119.12834,Irrigation
354564N1190766W001,23946,35.4564,-119.0766,Unknown
354566N1195793W001,56271,35.4566,-119.5793,Observation
354567N1193453W001,22866,35.4567,-119.3453,Unknown
354567N1193815W001,22870,35.4567,-119.3815,Unknown
354567N1194376W001,36524,35.4567,-119.4376,Unknown
354569N1192385W001,35064,35.4569,-119.2385,Unknown
354570N1194406W001,24415,35.457,-119.4406,Unknown
354571N1195684W001,24407,35.4571,-119.5684,Unknown
354572N1194535W001,22851,35.4572,-119.4535,Unknown
354573N1194756W001,38121,35.4573,-119.4756,Unknown
354589N1191137W001,23942,35.4589,-119.1137,Unknown
354592N1192070W001,22131,35.4592,-119.207,Unknown
354597N1192784W001,35060,35.4597,-119.2784,Unknown
